label,text,event_type
1,Monkey construct nest.,"{'sen_id': 1499, 'sentence': 'Monkey construct nest.', 'predicted_mentions': [{'sentence_offset': [7, 16], 'trigger_words': 'construct', 'trigger_confidence': 0.7016924023628235, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.9389105439186096}]}"
1,Grandma sew mittens.,"{'sen_id': 1500, 'sentence': 'Grandma sew mittens.', 'predicted_mentions': []}"
1,Ape kiss bear.,"{'sen_id': 1501, 'sentence': 'Ape kiss bear.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kiss', 'trigger_confidence': 0.8699427247047424, 'event_type': {'xpo_node': 'DWD_Q7307', 'name': 'kiss', 'description': 'touch with the lips, usually to express love or affection, or as a greeting'}, 'event_confidence': 0.9257913827896118}]}"
0,Fist break rock.,"{'sen_id': 1502, 'sentence': 'Fist break rock.', 'predicted_mentions': [{'sentence_offset': [5, 10], 'trigger_words': 'break', 'trigger_confidence': 0.6766365766525269, 'event_type': {'xpo_node': 'DWD_Q28777323', 'name': 'breakdown', 'description': 'damage or breakage event that compromises the functioning of a system or a machine'}, 'event_confidence': 0.8659369945526123}]}"
1,Donkey kick mud.,"{'sen_id': 1503, 'sentence': 'Donkey kick mud.', 'predicted_mentions': [{'sentence_offset': [7, 11], 'trigger_words': 'kick', 'trigger_confidence': 0.7814732789993286, 'event_type': {'xpo_node': 'DWD_Q206864', 'name': 'kick', 'description': 'physical strike using the leg, foot or knee'}, 'event_confidence': 0.7911092638969421}]}"
1,Pipe puff air.,"{'sen_id': 1504, 'sentence': 'Pipe puff air.', 'predicted_mentions': []}"
1,Ice cool girl.,"{'sen_id': 1505, 'sentence': 'Ice cool girl.', 'predicted_mentions': []}"
0,Rock sharpen milk.,"{'sen_id': 1506, 'sentence': 'Rock sharpen milk.', 'predicted_mentions': []}"
0,Rabbit grip dog.,"{'sen_id': 1507, 'sentence': 'Rabbit grip dog.', 'predicted_mentions': []}"
1,Shirt absorb milk.,"{'sen_id': 1508, 'sentence': 'Shirt absorb milk.', 'predicted_mentions': [{'sentence_offset': [6, 12], 'trigger_words': 'absorb', 'trigger_confidence': 0.971427857875824, 'event_type': {'xpo_node': 'DWD_Q897136', 'name': 'absorption', 'description': 'absorption of electromagnetic waves, electrons, or other particles in physics'}, 'event_confidence': 0.912185549736023}]}"
0,Foot squash tree.,"{'sen_id': 1509, 'sentence': 'Foot squash tree.', 'predicted_mentions': []}"
0,Hair hurl truck.,"{'sen_id': 1510, 'sentence': 'Hair hurl truck.', 'predicted_mentions': []}"
1,Man exhale air.,"{'sen_id': 1511, 'sentence': 'Man exhale air.', 'predicted_mentions': []}"
0,Man haul elephant.,"{'sen_id': 1512, 'sentence': 'Man haul elephant.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'haul', 'trigger_confidence': 0.9019500613212585, 'event_type': {'xpo_node': 'DWD_Q4174178', 'name': 'haulage', 'description': 'transporting of goods or materials by road or rail'}, 'event_confidence': 0.9569675326347351}]}"
1,Monkey rotate pen.,"{'sen_id': 1513, 'sentence': 'Monkey rotate pen.', 'predicted_mentions': [{'sentence_offset': [7, 13], 'trigger_words': 'rotate', 'trigger_confidence': 0.7890377044677734, 'event_type': {'xpo_node': 'DWD_Q65920874', 'name': 'configuring', 'description': 'activity of changing a system to suit a particular function'}, 'event_confidence': 0.9058868288993835}]}"
1,Infant crush worm.,"{'sen_id': 1514, 'sentence': 'Infant crush worm.', 'predicted_mentions': [{'sentence_offset': [7, 12], 'trigger_words': 'crush', 'trigger_confidence': 0.7662279009819031, 'event_type': {'xpo_node': 'DWD_Q2991605', 'name': 'crushing', 'description': 'process of reducing a hard or dry material into small parts with a tool'}, 'event_confidence': 0.8155514597892761}]}"
1,Car smash chair.,"{'sen_id': 1515, 'sentence': 'Car smash chair.', 'predicted_mentions': []}"
0,Ant build castle.,"{'sen_id': 1516, 'sentence': 'Ant build castle.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'build', 'trigger_confidence': 0.8363781571388245, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.7018054723739624}]}"
1,Man fry apple.,"{'sen_id': 1517, 'sentence': 'Man fry apple.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'fry', 'trigger_confidence': 0.9372084736824036, 'event_type': {'xpo_node': 'DWD_Q811596', 'name': 'canker', 'description': 'common name for a tree disease'}, 'event_confidence': 0.8601168394088745}]}"
0,Saw mince oxygen.,"{'sen_id': 1518, 'sentence': 'Saw mince oxygen.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'mince', 'trigger_confidence': 0.6043216586112976, 'event_type': {'xpo_node': 'DWD_Q17126748', 'name': 'mincing', 'description': 'food preparation technique in which ingredients are finely divided into uniform pieces'}, 'event_confidence': 0.8431020975112915}]}"
1,Man tackle woman.,"{'sen_id': 1519, 'sentence': 'Man tackle woman.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'tackle', 'trigger_confidence': 0.8781563639640808, 'event_type': {'xpo_node': 'DWD_Q1545990', 'name': 'tackle', 'description': 'Defensive move in various forms of football'}, 'event_confidence': 0.9915618300437927}]}"
1,Knife sharpen log.,"{'sen_id': 1520, 'sentence': 'Knife sharpen log.', 'predicted_mentions': []}"
0,Elephant rotate sand.,"{'sen_id': 1521, 'sentence': 'Elephant rotate sand.', 'predicted_mentions': [{'sentence_offset': [9, 15], 'trigger_words': 'rotate', 'trigger_confidence': 0.9407150149345398, 'event_type': {'xpo_node': 'DWD_Q65920874', 'name': 'configuring', 'description': 'activity of changing a system to suit a particular function'}, 'event_confidence': 0.8390707969665527}]}"
0,Cat wrestle pin.,"{'sen_id': 1522, 'sentence': 'Cat wrestle pin.', 'predicted_mentions': []}"
0,Rock yank house.,"{'sen_id': 1523, 'sentence': 'Rock yank house.', 'predicted_mentions': []}"
1,Tongue lick wound.,"{'sen_id': 1524, 'sentence': 'Tongue lick wound.', 'predicted_mentions': []}"
0,Smoke hit brother.,"{'sen_id': 1525, 'sentence': 'Smoke hit brother.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'hit', 'trigger_confidence': 0.9232254028320312, 'event_type': {'xpo_node': 'DWD_Q3242199', 'name': 'strike', 'description': 'directed physical attack'}, 'event_confidence': 0.8988482356071472}]}"
1,Rope fasten gorilla.,"{'sen_id': 1526, 'sentence': 'Rope fasten gorilla.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'fasten', 'trigger_confidence': 0.6774539947509766, 'event_type': {'xpo_node': 'DWD_Q91783762', 'name': 'fastening', 'description': 'process of using a fastener to join two materials together'}, 'event_confidence': 0.8644522428512573}]}"
0,Tree lick frosting.,"{'sen_id': 1527, 'sentence': 'Tree lick frosting.', 'predicted_mentions': []}"
0,Fish shove elephant.,"{'sen_id': 1528, 'sentence': 'Fish shove elephant.', 'predicted_mentions': [{'sentence_offset': [5, 10], 'trigger_words': 'shove', 'trigger_confidence': 0.8287326097488403, 'event_type': {'xpo_node': 'DWD_Q69396773', 'name': 'pushing', 'description': 'causing an item to move by applying a compressive force to it'}, 'event_confidence': 0.985356867313385}]}"
1,Spatula peel orange.,"{'sen_id': 1529, 'sentence': 'Spatula peel orange.', 'predicted_mentions': []}"
0,Casket cover ground.,"{'sen_id': 1530, 'sentence': 'Casket cover ground.', 'predicted_mentions': [{'sentence_offset': [7, 12], 'trigger_words': 'cover', 'trigger_confidence': 0.8612240552902222, 'event_type': {'xpo_node': 'DWD_Q1506986', 'name': 'chrome_plating', 'description': 'technique of electroplating a thin layer of chromium onto a metal object'}, 'event_confidence': 0.8911123275756836}]}"
0,Lake chill moon.,"{'sen_id': 1531, 'sentence': 'Lake chill moon.', 'predicted_mentions': []}"
1,Nose puff smoke.,"{'sen_id': 1532, 'sentence': 'Nose puff smoke.', 'predicted_mentions': []}"
0,Bug curb elephant.,"{'sen_id': 1533, 'sentence': 'Bug curb elephant.', 'predicted_mentions': []}"
1,Balloon leak air.,"{'sen_id': 1534, 'sentence': 'Balloon leak air.', 'predicted_mentions': [{'sentence_offset': [8, 12], 'trigger_words': 'leak', 'trigger_confidence': 0.736312985420227, 'event_type': {'xpo_node': 'DWD_Q1349983', 'name': 'leak', 'description': 'process of fluid escaping containment'}, 'event_confidence': 0.8879732489585876}]}"
0,Water dump oil.,"{'sen_id': 1535, 'sentence': 'Water dump oil.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'dump', 'trigger_confidence': 0.6161768436431885, 'event_type': {'xpo_node': 'DWD_Q1617457', 'name': 'dumping', 'description': 'disposal of waste in water bodies'}, 'event_confidence': 0.9368577003479004}]}"
0,Scissors erase lake.,"{'sen_id': 1536, 'sentence': 'Scissors erase lake.', 'predicted_mentions': []}"
1,Chef drink milk.,"{'sen_id': 1537, 'sentence': 'Chef drink milk.', 'predicted_mentions': [{'sentence_offset': [5, 10], 'trigger_words': 'drink', 'trigger_confidence': 0.9574627876281738, 'event_type': {'xpo_node': 'DWD_Q876776', 'name': 'drinking', 'description': 'ingesting water or other liquids into the body through the mouth'}, 'event_confidence': 0.929288387298584}]}"
0,Infant bend rock.,"{'sen_id': 1538, 'sentence': 'Infant bend rock.', 'predicted_mentions': []}"
0,Paper tick table.,"{'sen_id': 1539, 'sentence': 'Paper tick table.', 'predicted_mentions': []}"
0,Dolphin build house.,"{'sen_id': 1540, 'sentence': 'Dolphin build house.', 'predicted_mentions': [{'sentence_offset': [8, 13], 'trigger_words': 'build', 'trigger_confidence': 0.8031747937202454, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.8128952980041504}]}"
0,Club crush water.,"{'sen_id': 1541, 'sentence': 'Club crush water.', 'predicted_mentions': []}"
0,Man slam smoke.,"{'sen_id': 1542, 'sentence': 'Man slam smoke.', 'predicted_mentions': []}"
1,Mouth puff smoke.,"{'sen_id': 1543, 'sentence': 'Mouth puff smoke.', 'predicted_mentions': []}"
0,Child whisk book.,"{'sen_id': 1544, 'sentence': 'Child whisk book.', 'predicted_mentions': []}"
0,Butterfly tackle rabbit.,"{'sen_id': 1545, 'sentence': 'Butterfly tackle rabbit.', 'predicted_mentions': []}"
1,Elephant spin car.,"{'sen_id': 1546, 'sentence': 'Elephant spin car.', 'predicted_mentions': [{'sentence_offset': [9, 13], 'trigger_words': 'spin', 'trigger_confidence': 0.7550597786903381, 'event_type': {'xpo_node': 'DWD_Q1468920', 'name': 'quackery', 'description': 'fraudulent or inept medical practice involving untested or refuted treatments, promoted professionally or publicly'}, 'event_confidence': 0.9263949394226074}]}"
1,Girl construct building.,"{'sen_id': 1547, 'sentence': 'Girl construct building.', 'predicted_mentions': [{'sentence_offset': [5, 14], 'trigger_words': 'construct', 'trigger_confidence': 0.7942423820495605, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.908951997756958}]}"
0,Cat pluck pumpkin.,"{'sen_id': 1548, 'sentence': 'Cat pluck pumpkin.', 'predicted_mentions': []}"
0,Car pull mountain.,"{'sen_id': 1549, 'sentence': 'Car pull mountain.', 'predicted_mentions': []}"
0,Worm fold pillow.,"{'sen_id': 1550, 'sentence': 'Worm fold pillow.', 'predicted_mentions': []}"
0,Wool damage shirt.,"{'sen_id': 1551, 'sentence': 'Wool damage shirt.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'damage', 'trigger_confidence': 0.9265601634979248, 'event_type': {'xpo_node': 'DWD_Q1156265', 'name': 'environmental_crime', 'description': 'illegal act which directly harms the environment'}, 'event_confidence': 0.7679556608200073}]}"
1,Tree curb train.,"{'sen_id': 1552, 'sentence': 'Tree curb train.', 'predicted_mentions': []}"
0,Dog haul air.,"{'sen_id': 1553, 'sentence': 'Dog haul air.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'haul', 'trigger_confidence': 0.7655168771743774, 'event_type': {'xpo_node': 'DWD_Q4174178', 'name': 'haulage', 'description': 'transporting of goods or materials by road or rail'}, 'event_confidence': 0.9618368148803711}]}"
1,Man seize infant.,"{'sen_id': 1554, 'sentence': 'Man seize infant.', 'predicted_mentions': []}"
0,Lake fuse tie.,"{'sen_id': 1555, 'sentence': 'Lake fuse tie.', 'predicted_mentions': []}"
0,Man kill book.,"{'sen_id': 1556, 'sentence': 'Man kill book.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'kill', 'trigger_confidence': 0.9454194903373718, 'event_type': {'xpo_node': 'DWD_Q844482', 'name': 'killing', 'description': 'act of killing a living being'}, 'event_confidence': 0.9695349931716919}]}"
0,Man dampen air.,"{'sen_id': 1557, 'sentence': 'Man dampen air.', 'predicted_mentions': []}"
1,Bed poke baby.,"{'sen_id': 1558, 'sentence': 'Bed poke baby.', 'predicted_mentions': []}"
1,Gorilla stretch snake.,"{'sen_id': 1559, 'sentence': 'Gorilla stretch snake.', 'predicted_mentions': []}"
0,Book trim rabbit.,"{'sen_id': 1560, 'sentence': 'Book trim rabbit.', 'predicted_mentions': []}"
1,Man attach letter.,"{'sen_id': 1561, 'sentence': 'Man attach letter.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'attach', 'trigger_confidence': 0.7411651611328125, 'event_type': {'xpo_node': 'DWD_Q182207', 'name': 'coitus_interruptus', 'description': 'method of birth-control'}, 'event_confidence': 0.7526353001594543}]}"
1,Dog carry scissors.,"{'sen_id': 1562, 'sentence': 'Dog carry scissors.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'carry', 'trigger_confidence': 0.9337048530578613, 'event_type': {'xpo_node': 'DWD_Q61707958', 'name': 'carrying', 'description': 'lifting and transporting something'}, 'event_confidence': 0.955386757850647}]}"
0,Man destroy water.,"{'sen_id': 1563, 'sentence': 'Man destroy water.', 'predicted_mentions': [{'sentence_offset': [4, 11], 'trigger_words': 'destroy', 'trigger_confidence': 0.9354664087295532, 'event_type': {'xpo_node': 'DWD_Q17781833', 'name': 'destruction', 'description': 'concept of damage to an object, system or an idea'}, 'event_confidence': 0.9874387383460999}]}"
0,Worm rotate cat.,"{'sen_id': 1564, 'sentence': 'Worm rotate cat.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'rotate', 'trigger_confidence': 0.8684902191162109, 'event_type': {'xpo_node': 'DWD_Q65920874', 'name': 'configuring', 'description': 'activity of changing a system to suit a particular function'}, 'event_confidence': 0.9086384177207947}]}"
0,Bottle leak cup.,"{'sen_id': 1565, 'sentence': 'Bottle leak cup.', 'predicted_mentions': [{'sentence_offset': [7, 11], 'trigger_words': 'leak', 'trigger_confidence': 0.6440618634223938, 'event_type': {'xpo_node': 'DWD_Q1349983', 'name': 'leak', 'description': 'process of fluid escaping containment'}, 'event_confidence': 0.9180452227592468}]}"
0,Pebbles fasten air.,"{'sen_id': 1566, 'sentence': 'Pebbles fasten air.', 'predicted_mentions': []}"
1,Elephant vomit man.,"{'sen_id': 1567, 'sentence': 'Elephant vomit man.', 'predicted_mentions': []}"
0,Sidewalk poke arm.,"{'sen_id': 1568, 'sentence': 'Sidewalk poke arm.', 'predicted_mentions': []}"
0,Arm fasten house.,"{'sen_id': 1569, 'sentence': 'Arm fasten house.', 'predicted_mentions': []}"
0,Hand stretch scissors.,"{'sen_id': 1570, 'sentence': 'Hand stretch scissors.', 'predicted_mentions': []}"
1,Man clench eye.,"{'sen_id': 1571, 'sentence': 'Man clench eye.', 'predicted_mentions': []}"
1,Elephant tug bus.,"{'sen_id': 1572, 'sentence': 'Elephant tug bus.', 'predicted_mentions': []}"
0,Paper burn air.,"{'sen_id': 1573, 'sentence': 'Paper burn air.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'burn', 'trigger_confidence': 0.9636308550834656, 'event_type': {'xpo_node': 'DWD_Q168983', 'name': 'conflagration', 'description': 'large and destructive fire that threatens human life, animal life, health, and/or property'}, 'event_confidence': 0.7526164650917053}]}"
1,Man dig sand.,"{'sen_id': 1574, 'sentence': 'Man dig sand.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'dig', 'trigger_confidence': 0.9745352268218994, 'event_type': {'xpo_node': 'DWD_Q4232202', 'name': 'digging', 'description': 'process of removing material from a solid surface'}, 'event_confidence': 0.9380504488945007}]}"
0,Elephant film cake.,"{'sen_id': 1575, 'sentence': 'Elephant film cake.', 'predicted_mentions': []}"
0,Water curb bike.,"{'sen_id': 1576, 'sentence': 'Water curb bike.', 'predicted_mentions': []}"
0,Tube ejaculate chair.,"{'sen_id': 1577, 'sentence': 'Tube ejaculate chair.', 'predicted_mentions': []}"
0,Chef destroy wind.,"{'sen_id': 1578, 'sentence': 'Chef destroy wind.', 'predicted_mentions': [{'sentence_offset': [5, 12], 'trigger_words': 'destroy', 'trigger_confidence': 0.787194550037384, 'event_type': {'xpo_node': 'DWD_Q17781833', 'name': 'destruction', 'description': 'concept of damage to an object, system or an idea'}, 'event_confidence': 0.9780681729316711}]}"
1,Man cook bug.,"{'sen_id': 1579, 'sentence': 'Man cook bug.', 'predicted_mentions': []}"
